comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,sgd,,84,32844,0.40462385907173154,0.85622,0.3237391066360474,0.88856,0.6689359055519104,0.7867,0.10186000000000006,603.0244994163513
same_epochs,sgd,,85,33235,0.4010253334236145,0.85776,0.32052284299850464,0.887,0.6771393323421478,0.7827,0.10430000000000006,610.167496919632
same_epochs,sgd,,86,33626,0.3939060932064056,0.85962,0.3218834602165222,0.88858,0.6866195185661316,0.7845,0.10408000000000006,617.2507929801941
same_epochs,sgd,,87,34017,0.3885345142364502,0.86228,0.3108843238639832,0.89112,0.6800390250205993,0.7851,0.10602,624.5629534721375
same_epochs,sgd,,88,34408,0.38734417667388915,0.86214,0.28349313022613526,0.90186,0.6554288577079773,0.788,0.11385999999999996,631.5351729393005
same_epochs,sgd,,89,34799,0.3799204339790344,0.86522,0.2882103113365173,0.89996,0.6617272227287293,0.7901,0.10985999999999996,638.6483755111694
same_epochs,sgd,,90,35190,0.3751013773012161,0.86588,0.3036618672180176,0.89306,0.6927516993999481,0.7822,0.11085999999999996,645.6829745769501
same_epochs,sgd,,91,35581,0.37740397002220155,0.86502,0.317205165014267,0.88738,0.6987427488803863,0.7757,0.11168,652.8435926437378
same_epochs,sgd,,92,35972,0.3748529484272003,0.8686,0.28330971603393557,0.90122,0.664380308175087,0.7855,0.11572000000000005,661.3202228546143
same_epochs,sgd,,93,36363,0.36630076290130614,0.87,0.30228986083984377,0.89178,0.7061171977996826,0.7733,0.11848000000000003,668.552089214325
same_epochs,sgd,,94,36754,0.3730811657142639,0.86636,0.2712024059867859,0.90646,0.6701080907821655,0.7878,0.1186600000000001,676.7771172523499
same_epochs,sgd,,95,37145,0.36145941088676453,0.87224,0.27960835639953613,0.90176,0.6861792643070221,0.7815,0.12026000000000003,683.701185464859
same_epochs,sgd,,96,37536,0.3561219327354431,0.87348,0.2728465323638916,0.90434,0.6830808285236358,0.7805,0.12384000000000006,690.8090190887451
same_epochs,sgd,,97,37927,0.35092135429382326,0.87558,0.25314763998031614,0.91146,0.6725434967517853,0.7894,0.12206000000000006,697.8824861049652
same_epochs,sgd,,98,38318,0.3485396834945679,0.87678,0.27795484550476074,0.90188,0.7092664487361908,0.7814,0.12048000000000003,704.9925355911255
same_epochs,sgd,,99,38709,0.34239323645591735,0.87676,0.26560129095077517,0.90524,0.690170352602005,0.7884,0.11684000000000005,711.9452173709869
same_epochs,sgd,,100,39100,0.3445217787742615,0.87772,0.25736481859207155,0.90974,0.6828171167373657,0.7876,0.12214000000000003,718.9903697967529
same_epochs,sgd,,101,39491,0.33571466386795046,0.88046,0.2494016514778137,0.91228,0.6883141067504883,0.785,0.12727999999999995,726.0482094287872
same_epochs,sgd,,102,39882,0.3371516125059128,0.88098,0.24553872765541077,0.91516,0.6701905760765076,0.786,0.12915999999999994,733.0044219493866
same_epochs,sgd,,103,40273,0.3329452524185181,0.88142,0.22991565172195436,0.92116,0.6609448521614075,0.791,0.13015999999999994,740.0975379943848
same_epochs,sgd,,104,40664,0.3320636288833618,0.88112,0.24228416013717652,0.91448,0.6903463403463364,0.7819,0.13257999999999992,747.4379315376282
same_epochs,sgd,,105,41055,0.32609221898078916,0.8844,0.22297214909553528,0.92162,0.6728437091827393,0.7915,0.13012,754.5968236923218
same_epochs,sgd,,106,41446,0.3204076191139221,0.88644,0.2514694843006134,0.912,0.7108398564338684,0.7823,0.12970000000000004,761.700784444809
same_epochs,sgd,,107,41837,0.31955167287826536,0.88616,0.26403275650024416,0.90552,0.7199863480567932,0.7824,0.12312000000000001,768.6267292499542
same_epochs,sgd,,108,42228,0.3158962332201004,0.88812,0.2213593421459198,0.92444,0.6762216294527054,0.7881,0.13634000000000002,775.6710703372955
same_epochs,sgd,,109,42619,0.31372416299819944,0.88724,0.22747520424842835,0.9209,0.6944696160793304,0.7851,0.13580000000000003,782.7994430065155
same_epochs,sgd,,110,43010,0.30828854850769044,0.88958,0.23725427030563354,0.91876,0.7072304927825928,0.7884,0.13036000000000003,789.9659843444824
same_epochs,sgd,,111,43401,0.3133545433139801,0.88796,0.22566325276374816,0.92096,0.7080074431419373,0.7833,0.13766,797.01575922966
same_epochs,sgd,,112,43792,0.30045325966835024,0.89246,0.20235250314712525,0.93056,0.6931847709655762,0.7916,0.13896000000000008,804.056075334549
same_epochs,sgd,,113,44183,0.302912685379982,0.89248,0.23227479850769042,0.91772,0.7147781621932984,0.7817,0.13602000000000003,811.1510543823242
same_epochs,sgd,,114,44574,0.29961732397079466,0.89216,0.2516402562046051,0.90868,0.7359911806106567,0.7826,0.12608000000000008,819.0376951694489
same_epochs,sgd,,115,44965,0.2872566668319702,0.8975,0.18894461673736573,0.935,0.6704881691932678,0.7934,0.14160000000000006,826.1701138019562
same_epochs,sgd,,116,45356,0.28790934930801393,0.89782,0.22771530444145202,0.92064,0.7382991768598557,0.7809,0.13973999999999998,833.2439165115356
same_epochs,sgd,,117,45747,0.28919208676815034,0.89548,0.20498674039840697,0.9275,0.7035030067443848,0.7844,0.1431,840.1594605445862
same_epochs,sgd,,118,46138,0.28327133256435394,0.89954,0.2017794002532959,0.92908,0.7205729714393616,0.7886,0.14048000000000005,847.0776319503784
same_epochs,sgd,,119,46529,0.281406903924942,0.89936,0.1916401872062683,0.93246,0.6969371391296386,0.7978,0.13466,853.9733953475952
same_epochs,sgd,,120,46920,0.26741121467590334,0.90544,0.1958495158672333,0.93174,0.7113813000679016,0.7924,0.13934000000000002,861.0250260829926
same_epochs,sgd,,121,47311,0.27524693432807923,0.901,0.20456803991317749,0.92968,0.7258663749217987,0.7867,0.14298,868.1518230438232
same_epochs,sgd,,122,47702,0.2757324680328369,0.9013,0.21221607984542848,0.92608,0.7162112211227417,0.7875,0.13858000000000004,876.0916798114777
same_epochs,sgd,,123,48093,0.2698864484548569,0.90408,0.18309567450523376,0.93706,0.7079305414199829,0.7931,0.14395999999999998,883.0389964580536
same_epochs,sgd,,124,48484,0.26347034071922304,0.90656,0.15887858946800232,0.94626,0.6973921005249023,0.797,0.14925999999999995,889.9633302688599
same_epochs,sgd,,125,48875,0.258507360868454,0.90594,0.18521288006782533,0.9351,0.7388128507614136,0.7936,0.14150000000000007,896.8689835071564
same_epochs,sgd,,126,49266,0.26038736421585085,0.9064,0.1621318382358551,0.94406,0.6906867606163025,0.7981,0.14595999999999998,903.9694075584412
same_epochs,sgd,,127,49657,0.25989715993881224,0.90748,0.17518517749786378,0.93848,0.7347042440414429,0.7873,0.15117999999999998,910.8302011489868
same_epochs,sgd,,128,50048,0.2610914128112793,0.90698,0.17026267417907714,0.942,0.7073367691040039,0.794,0.1479999999999999,957.5632121562958
same_epochs,sgd,,129,50439,0.24553097188472747,0.91364,0.15210859473228455,0.94864,0.6828794132232666,0.7972,0.15144000000000002,964.6489024162292
same_epochs,sgd,,130,50830,0.2531428064203262,0.90978,0.17087870822906495,0.94082,0.7274205745697021,0.7915,0.14932,972.0624544620514
same_epochs,sgd,,131,51221,0.24566132690429687,0.91102,0.1827189350605011,0.93492,0.7476420680999756,0.7875,0.14742,1018.4322109222412
same_epochs,sgd,,132,51612,0.2419654924058914,0.9149,0.17316791109085083,0.94066,0.7240830852746963,0.7865,0.15416000000000007,1025.4543268680573
same_epochs,sgd,,133,52003,0.23824941737174987,0.91462,0.172159029340744,0.93938,0.7340094882488251,0.7885,0.15088000000000001,1076.2129456996918
same_epochs,sgd,,134,52394,0.24076559163093567,0.91356,0.16116193576335908,0.94268,0.7238297183990479,0.7938,0.14888,1083.3518242835999
same_epochs,sgd,,135,52785,0.23957150079727174,0.91354,0.16308058626174926,0.94114,0.759630098605156,0.7917,0.14944000000000002,1090.5158689022064
same_epochs,sgd,,136,53176,0.23336487328052521,0.91552,0.1683679443836212,0.93966,0.7476189785003662,0.7867,0.1529600000000001,1137.6465618610382
same_epochs,sgd,,137,53567,0.23008798392295837,0.91854,0.14242926022052765,0.9501,0.7109288719177246,0.7974,0.15269999999999995,1144.6852724552155
same_epochs,sgd,,138,53958,0.22726430121421815,0.91816,0.16980568245410918,0.93992,0.7410207063674926,0.7926,0.14732,1195.2741901874542
same_epochs,sgd,,139,54349,0.22684594937324523,0.91872,0.15772652958393096,0.94522,0.7461747646331787,0.7933,0.15191999999999994,1202.4185926914215
same_epochs,sgd,,140,54740,0.2279305192375183,0.91782,0.14996254761695862,0.94818,0.7325886719226837,0.7959,0.15227999999999997,1209.6831600666046
same_epochs,sgd,,141,55131,0.22968031400203706,0.9181,0.14247078986644746,0.95034,0.7210243295669556,0.8003,0.15003999999999995,1256.6553332805634
same_epochs,sgd,,142,55522,0.2219281228351593,0.92172,0.18852655876159669,0.93142,0.7857588129997254,0.7828,0.14861999999999997,1263.6442649364471
same_epochs,sgd,,143,55913,0.22207004006385803,0.91994,0.1465014868927002,0.94898,0.7380308086395264,0.7911,0.15788000000000002,1270.8643186092377
same_epochs,sgd,,144,56304,0.21953296131134034,0.92236,0.14045457649230958,0.95046,0.739073346567154,0.7957,0.15476,1318.0152354240417
same_epochs,sgd,,145,56695,0.20483501670837403,0.92776,0.13341368671894074,0.95344,0.7570499385356904,0.7918,0.16164,1325.1344113349915
same_epochs,sgd,,146,57086,0.21614087800502776,0.92372,0.12808478987693786,0.956,0.7571186157226563,0.7953,0.16069999999999995,1348.8309631347656
same_epochs,sgd,,147,57477,0.21469474228858948,0.92354,0.13992371799468994,0.9521,0.7430856548309326,0.7933,0.15879999999999994,1355.828593969345
same_epochs,sgd,,148,57868,0.20944104057312013,0.92386,0.1408465859556198,0.94984,0.753950531077385,0.7953,0.15454,1363.1877839565277
same_epochs,sgd,,149,58259,0.20455480166435241,0.92756,0.123524454164505,0.95756,0.7400622488975525,0.7952,0.16235999999999995,1371.160638332367
same_epochs,sgd,,150,58650,0.20050174822330474,0.92878,0.12185458554267883,0.95886,0.7496102590560914,0.7958,0.1630600000000001,1378.067701101303
same_epochs,sgd,,151,59041,0.2032349889421463,0.92684,0.11483282611846923,0.96202,0.7438016777992249,0.7983,0.16371999999999998,1385.241676568985
same_epochs,sgd,,152,59432,0.19456233989715577,0.9311,0.14499993550777435,0.94972,0.7665676301479339,0.793,0.15671999999999997,1392.333705663681
same_epochs,sgd,,153,59823,0.1984282953262329,0.9292,0.10952902310371398,0.9635,0.7425652602195739,0.7982,0.1653,1399.3417134284973
same_epochs,sgd,,154,60214,0.18986965303421022,0.9326,0.12181345828533173,0.9589,0.7658086446762085,0.7956,0.1633,1407.2877049446106
same_epochs,sgd,,155,60605,0.19174408394813539,0.93154,0.11695243611335754,0.9604,0.7628895462036133,0.7948,0.16560000000000008,1414.2579154968262
same_epochs,sgd,,156,60996,0.19591968872070312,0.92992,0.11393946028709412,0.96126,0.7483759430885315,0.8024,0.15886,1421.2766320705414
same_epochs,sgd,,157,61387,0.1864420714044571,0.93368,0.11482917610168457,0.96104,0.7571785298347473,0.7949,0.16613999999999995,1428.4157943725586
same_epochs,sgd,,158,61778,0.18128527513504028,0.93486,0.13940566306591035,0.95142,0.7880752746105194,0.7928,0.1586200000000001,1435.3861758708954
same_epochs,sgd,,159,62169,0.1832469280052185,0.93436,0.1119281032037735,0.96058,0.7796752805709839,0.7937,0.16688000000000003,1442.3165805339813
same_epochs,sgd,,160,62560,0.18402028515815735,0.93408,0.12087517594337463,0.95766,0.7542905685901642,0.7914,0.16625999999999996,1449.2253866195679
same_epochs,sgd,,161,62951,0.1891013397693634,0.933,0.13499315647125243,0.9518,0.7952334824562073,0.7878,0.16400000000000003,1456.1650576591492
same_epochs,sgd,,162,63342,0.1803200434732437,0.9359,0.10555995777606964,0.96408,0.7414916316986084,0.8029,0.1611800000000001,1463.2921183109283
same_epochs,sgd,,163,63733,0.17217561281204224,0.93872,0.11421846737384796,0.96056,0.7744683082580567,0.7964,0.16415999999999997,1470.38356924057
same_epochs,sgd,,164,64124,0.18134526242256163,0.93514,0.09986034341096878,0.96564,0.7595274731636047,0.7987,0.1669400000000001,1477.4023652076721
same_epochs,sgd,,165,64515,0.18037681323051452,0.93626,0.0972478946352005,0.9672,0.754215451335907,0.7967,0.17049999999999998,1484.2779035568237
same_epochs,sgd,,166,64906,0.17892538049221038,0.93538,0.11903654592037201,0.96044,0.7880730478286743,0.7893,0.17113999999999996,1491.3017792701721
same_epochs,sgd,,167,65297,0.16698699139595033,0.94026,0.10911914865493774,0.96192,0.7635209199905395,0.7958,0.16612000000000005,1498.2546763420105
same_epochs,sgd,,168,65688,0.17920544906139374,0.93572,0.10106238106250763,0.9655,0.7772894397735596,0.7972,0.1683,1505.3566012382507
same_epochs,sgd,,169,66079,0.1643623010802269,0.9433,0.10735745277404785,0.9643,0.78596616563797,0.7991,0.1652,1512.4675137996674
same_epochs,sgd,,170,66470,0.16694134162902832,0.94026,0.12814281444072723,0.95496,0.8087574614524842,0.7871,0.16786,1519.4819014072418
