comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,n_sam,,69,69,2.001113285217285,0.28044,1.9879280694580077,0.28514,1.984544008255005,0.2932,-0.008060000000000012,1672.322523355484
same_epochs,n_sam,,70,70,1.9991458617401123,0.28066,1.9764887072753907,0.28756,1.9724229164123535,0.2931,-0.005540000000000045,1682.8838670253754
same_epochs,n_sam,,71,71,1.9940968237304688,0.28516,1.9809473121643066,0.28584,1.9777166528701782,0.2925,-0.006659999999999999,1725.4263007640839
same_epochs,n_sam,,72,72,1.989670918045044,0.28296,1.9684449742889405,0.2895,1.9645373781204223,0.2946,-0.005099999999999993,1735.9284064769745
same_epochs,n_sam,,73,73,1.983579591217041,0.28362,1.970683996810913,0.29104,1.967424356842041,0.2962,-0.005159999999999998,1781.6493980884552
same_epochs,n_sam,,74,74,1.9797721466064453,0.2856,1.9601574673461915,0.29176,1.956259302330017,0.2972,-0.00544,1792.2260313034058
same_epochs,n_sam,,75,75,1.9745598155975341,0.28642,1.967202118988037,0.28878,1.9642093704223633,0.2948,-0.006020000000000025,1802.6767632961273
same_epochs,n_sam,,76,76,1.971613618850708,0.28982,1.955117702178955,0.29338,1.9514973287582398,0.298,-0.004620000000000013,1845.4070498943329
same_epochs,n_sam,,77,77,1.9700125689697265,0.2857,1.9566678269958495,0.2959,1.953623134803772,0.2998,-0.0039000000000000146,1856.0519351959229
same_epochs,n_sam,,78,78,1.966652392730713,0.29098,1.9544947383880615,0.2946,1.951569829940796,0.3019,-0.007300000000000029,1901.8134090900421
same_epochs,n_sam,,79,79,1.9619700633239745,0.29278,1.9475720942687988,0.29624,1.9442840847015381,0.2996,-0.003359999999999974,1912.3830444812775
same_epochs,n_sam,,80,80,1.9583867408752442,0.29218,1.9492088958740235,0.2954,1.9463794094085693,0.3012,-0.005800000000000027,1922.9765787124634
same_epochs,n_sam,,81,81,1.9582689921569825,0.2908,1.9417417865753175,0.29804,1.9388392251968385,0.301,-0.0029599999999999627,1965.5334355831146
same_epochs,n_sam,,82,82,1.9534826179504394,0.2925,1.9393432231140137,0.30118,1.9366125988006593,0.3033,-0.0021200000000000108,1976.1735258102417
same_epochs,n_sam,,83,83,1.950256121444702,0.29524,1.9355145793914794,0.30118,1.9326873449325561,0.3053,-0.0041200000000000125,2021.930685043335
same_epochs,n_sam,,84,84,1.9477497216033937,0.29426,1.9303277300262451,0.30296,1.9274151107788087,0.3082,-0.005239999999999967,2032.5791199207306
same_epochs,n_sam,,85,85,1.9426889682769775,0.29802,1.9313922138214112,0.30258,1.9287333431243896,0.3075,-0.00491999999999998,2043.3689653873444
same_epochs,n_sam,,86,86,1.9425352547454835,0.29552,1.9196035214233398,0.30712,1.9163028610229491,0.3112,-0.0040799999999999725,2085.5184392929077
same_epochs,n_sam,,87,87,1.9400818183898927,0.299,1.9240111193847655,0.30764,1.921147289276123,0.3095,-0.0018599999999999728,2096.1608357429504
same_epochs,n_sam,,88,88,1.9369764450073241,0.29982,1.9216084074401856,0.30762,1.9188433799743652,0.3157,-0.008079999999999976,2141.864738702774
same_epochs,n_sam,,89,89,1.9341016004943847,0.29834,1.9143851807403565,0.30966,1.9111461530685425,0.3176,-0.007940000000000003,2152.488867998123
same_epochs,n_sam,,90,90,1.9349056379699707,0.29978,1.9160793860626222,0.30966,1.9129314924240113,0.3191,-0.009440000000000004,2163.0387465953827
same_epochs,n_sam,,91,91,1.9302809809875487,0.303,1.9158377370452881,0.30934,1.9129597131729126,0.3138,-0.0044600000000000195,2205.4069459438324
same_epochs,n_sam,,92,92,1.924490419998169,0.30596,1.9109701374816894,0.30802,1.9079266513824462,0.3119,-0.0038799999999999946,2215.9250209331512
same_epochs,n_sam,,93,93,1.9263233209991455,0.29968,1.9113914167785644,0.30558,1.908528985595703,0.3124,-0.006819999999999993,2261.801441192627
same_epochs,n_sam,,94,94,1.923382191619873,0.2996,1.9095235054016113,0.30794,1.9066054023742676,0.3145,-0.00656000000000001,2272.3210401535034
same_epochs,n_sam,,95,95,1.9205380406188965,0.30378,1.9005634318542481,0.3164,1.897064906692505,0.321,-0.004599999999999993,2282.796489238739
same_epochs,n_sam,,96,96,1.9173002534484864,0.30764,1.900043568649292,0.31936,1.8965248067855836,0.3229,-0.003540000000000043,2325.5030376911163
same_epochs,n_sam,,97,97,1.9133588039398193,0.31288,1.896527071762085,0.31868,1.8932285892486573,0.3244,-0.005720000000000003,2336.042361974716
same_epochs,n_sam,,98,98,1.9111523972320557,0.31264,1.89853279586792,0.31498,1.895344873046875,0.3233,-0.008319999999999994,2381.7781183719635
